NodeNumber,xPos,yPos,zPos
2027499,3.1695999e+03,-4.4500000e+02,5.1106000e+02
2027500,3.2037800e+03,-4.4507999e+02,5.1188998e+02
2027501,3.1962500e+03,-4.4631998e+02,5.1163998e+02
2027502,3.1907300e+03,-4.5031998e+02,5.1187000e+02
2027503,3.2099900e+03,-4.3641998e+02,5.0928000e+02
2027504,3.2228000e+03,-4.5175998e+02,5.0804999e+02
2027505,3.2356199e+03,-4.6709998e+02,5.0982999e+02
2027506,3.2082900e+03,-4.5000998e+02,5.1166000e+02
2027507,3.2127900e+03,-4.5494998e+02,5.1138998e+02
2027508,3.2172900e+03,-4.5988998e+02,5.1112000e+02
2027509,3.2527800e+03,-3.8089999e+02,5.0994998e+02
2027510,3.2390598e+03,-3.9001999e+02,5.1012997e+02
2027511,3.2253999e+03,-3.9925000e+02,5.1031000e+02
2027512,3.2120500e+03,-4.0891000e+02,5.1042999e+02
2027513,3.2656399e+03,-3.9512000e+02,5.0834000e+02
2027514,3.2513298e+03,-4.0507999e+02,5.0860999e+02
2027515,3.2370200e+03,-4.1503000e+02,5.0888998e+02
2027516,3.2232200e+03,-4.2535999e+02,5.0910999e+02
2027517,3.2716899e+03,-4.1397000e+02,5.0684998e+02
2027518,3.2591299e+03,-4.2312000e+02,5.0717999e+02
2027519,3.2465598e+03,-4.3228000e+02,5.0751999e+02
2027520,3.2344700e+03,-4.4175000e+02,5.0778998e+02
2027521,3.2777500e+03,-4.3281000e+02,5.0737997e+02
2027522,3.2670100e+03,-4.4113000e+02,5.0778000e+02
2027523,3.2562700e+03,-4.4939999e+02,5.0941000e+02
2027524,3.2458098e+03,-4.5810999e+02,5.0950000e+02
2027525,3.2824199e+03,-3.6651999e+02,5.0941998e+02
2027526,3.2978699e+03,-3.6042999e+02,5.0922000e+02
2027527,3.2830000e+03,-3.8710999e+02,5.0812000e+02
2027528,3.3005698e+03,-3.7959000e+02,5.0900998e+02
2027529,3.2873899e+03,-4.0610001e+02,5.0779999e+02
2027530,3.3033098e+03,-3.9873999e+02,5.0884000e+02
2027531,3.2918098e+03,-4.2509000e+02,5.0748999e+02
2027532,3.3060898e+03,-4.1787000e+02,5.0769000e+02
2027533,3.0614099e+03,-5.0394998e+02,3.1960001e+02
2027534,3.0610999e+03,-5.0384000e+02,3.4013998e+02
2027535,3.0607900e+03,-5.0372000e+02,3.6066998e+02
2027536,3.0604800e+03,-5.0360999e+02,3.8119998e+02
2027537,3.0601599e+03,-5.0350000e+02,4.0173999e+02
2027538,3.0590798e+03,-5.0375000e+02,4.2219998e+02
2027539,3.0577700e+03,-5.0412000e+02,4.4269000e+02
2027540,3.0564500e+03,-5.0448999e+02,4.6317999e+02
2027541,3.0553000e+03,-5.0489999e+02,4.7775000e+02
2027542,3.0402300e+03,-5.0559998e+02,3.1714999e+02
2027543,3.0399500e+03,-5.0539999e+02,3.3734000e+02
2027544,3.0396599e+03,-5.0522000e+02,3.5753000e+02
2027545,3.0393799e+03,-5.0503000e+02,3.7770999e+02
2027546,3.0390999e+03,-5.0484000e+02,3.9789999e+02
2027547,3.0382000e+03,-5.0494998e+02,4.1800998e+02
2027548,3.0371499e+03,-5.0513998e+02,4.3814999e+02
2027549,3.0360999e+03,-5.0531000e+02,4.5829999e+02
2027550,3.0350500e+03,-5.0548999e+02,4.7848999e+02
2027551,3.0190500e+03,-5.0725000e+02,3.1469998e+02
2027552,3.0187900e+03,-5.0697000e+02,3.3453000e+02
2027553,3.0185400e+03,-5.0670999e+02,3.5435999e+02
2027554,3.0182900e+03,-5.0644000e+02,3.7419000e+02
2027555,3.0180300e+03,-5.0617999e+02,3.9401999e+02
2027556,3.0173298e+03,-5.0613998e+02,4.1381000e+02
2027557,3.0165400e+03,-5.0614999e+02,4.3360999e+02
2027558,3.0157500e+03,-5.0614999e+02,4.5341000e+02
2027559,3.0148799e+03,-5.0610999e+02,4.7622998e+02
2027560,2.9978699e+03,-5.0889999e+02,3.1225000e+02
2027561,2.9976399e+03,-5.0853998e+02,3.3172000e+02
2027562,2.9974199e+03,-5.0819000e+02,3.5117999e+02
2027563,2.9971899e+03,-5.0784998e+02,3.7064999e+02
2027564,2.9969700e+03,-5.0750998e+02,3.9012000e+02
2027565,2.9964700e+03,-5.0731998e+02,4.0959998e+02
2027566,2.9959399e+03,-5.0716000e+02,4.2906000e+02
2027567,2.9954099e+03,-5.0697998e+02,4.4851999e+02
2027568,2.9947100e+03,-5.0672998e+02,4.7397000e+02
2027569,3.0610100e+03,-5.1094000e+02,3.0651999e+02
2027570,3.0421099e+03,-5.1287000e+02,3.0573999e+02
2027571,3.0232100e+03,-5.1481000e+02,3.0495999e+02
2027572,3.0043198e+03,-5.1673999e+02,3.0417999e+02
2027573,3.1235898e+03,-4.7603000e+02,3.4172998e+02
2027574,3.1226399e+03,-4.7662000e+02,3.6116000e+02
2027575,3.1216899e+03,-4.7720999e+02,3.8060001e+02
2027576,3.1207300e+03,-4.7778998e+02,4.0003000e+02
2027577,3.1197800e+03,-4.7837997e+02,4.1947000e+02
2027578,3.1183000e+03,-4.7917999e+02,4.3888000e+02
2027579,3.1166299e+03,-4.8004999e+02,4.5825998e+02
2027580,3.1149500e+03,-4.8092999e+02,4.7762997e+02
2027581,3.1022000e+03,-4.8745999e+02,4.9291000e+02
2027582,3.1037900e+03,-4.8678000e+02,4.7462997e+02
2027583,3.1054199e+03,-4.8609998e+02,4.5537000e+02
2027584,3.1070898e+03,-4.8542999e+02,4.3612000e+02
2027585,3.1085698e+03,-4.8481000e+02,4.1666000e+02
2027586,3.1094800e+03,-4.8435999e+02,3.9654999e+02
2027587,3.1104099e+03,-4.8389999e+02,3.7639999e+02
2027588,3.1113499e+03,-4.8344000e+02,3.5620999e+02
2027589,3.1123098e+03,-4.8297000e+02,3.3600000e+02
2027590,3.0911199e+03,-4.9307999e+02,4.8781998e+02
2027591,3.0928999e+03,-4.9234998e+02,4.7166000e+02
2027592,3.0947100e+03,-4.9169998e+02,4.5248999e+02
2027593,3.0964900e+03,-4.9106998e+02,4.3328000e+02
2027594,3.0979800e+03,-4.9053998e+02,4.1369000e+02
2027595,3.0986899e+03,-4.9020999e+02,3.9307999e+02
2027596,3.0993398e+03,-4.8992999e+02,3.7245999e+02
2027597,3.0999099e+03,-4.8967999e+02,3.5182999e+02
2027598,3.1004199e+03,-4.8947000e+02,3.3119998e+02
2027599,3.0878499e+03,-4.9548999e+02,3.2744000e+02
2027600,3.0874600e+03,-4.9556000e+02,3.4791998e+02
2027601,3.0870500e+03,-4.9562000e+02,3.6839999e+02
2027602,3.0866599e+03,-4.9566998e+02,3.8888000e+02
2027603,3.0862700e+03,-4.9572998e+02,4.0935999e+02
2027604,3.0848000e+03,-4.9606000e+02,4.2909000e+02
2027605,3.0829800e+03,-4.9647998e+02,4.4859000e+02
2027606,3.0811599e+03,-4.9689999e+02,4.6809998e+02
2027607,3.0794299e+03,-4.9734000e+02,4.8466000e+02
2027608,3.0746599e+03,-4.9979999e+02,3.2353000e+02
2027609,3.0743198e+03,-4.9975998e+02,3.4403000e+02
2027610,3.0739800e+03,-4.9972000e+02,3.6453998e+02
2027611,3.0736299e+03,-4.9967999e+02,3.8503998e+02
2027612,3.0732900e+03,-4.9964999e+02,4.0553998e+02
2027613,3.0720000e+03,-4.9992999e+02,4.2563000e+02
2027614,3.0704199e+03,-5.0031998e+02,4.4562000e+02
2027615,3.0688398e+03,-5.0069998e+02,4.6562000e+02
2027616,3.0673699e+03,-5.0112997e+02,4.8167999e+02
2027617,3.1578599e+03,-4.4738000e+02,3.5710999e+02
2027618,3.1569900e+03,-4.4762000e+02,3.7557999e+02
2027619,3.1561199e+03,-4.4785999e+02,3.9404999e+02
2027620,3.1552500e+03,-4.4809998e+02,4.1251999e+02
2027621,3.1543799e+03,-4.4834000e+02,4.3098999e+02
2027622,3.1539700e+03,-4.4906998e+02,4.4944000e+02
2027623,3.1537500e+03,-4.5000000e+02,4.6791000e+02
2027624,3.1535400e+03,-4.5094000e+02,4.8637000e+02
2027625,3.1496399e+03,-4.5472998e+02,3.5282999e+02
2027626,3.1485400e+03,-4.5529999e+02,3.7138998e+02
2027627,3.1475100e+03,-4.5582999e+02,3.9001999e+02
2027628,3.1465500e+03,-4.5631998e+02,4.0872998e+02
2027629,3.1456599e+03,-4.5675998e+02,4.2750000e+02
2027630,3.1450300e+03,-4.5753998e+02,4.4626999e+02
2027631,3.1445300e+03,-4.5841000e+02,4.6509998e+02
2027632,3.1440798e+03,-4.5919000e+02,4.8400998e+02
2027633,3.1414299e+03,-4.6207999e+02,3.4854999e+02
2027634,3.1404700e+03,-4.6263998e+02,3.6738998e+02
2027635,3.1396199e+03,-4.6313998e+02,3.8634000e+02
2027636,3.1388699e+03,-4.6356998e+02,4.0538000e+02
2027637,3.1382100e+03,-4.6394000e+02,4.2451999e+02
2027638,3.1373999e+03,-4.6456998e+02,4.4369000e+02
2027639,3.1363799e+03,-4.6542999e+02,4.6281000e+02
2027640,3.1351299e+03,-4.6638998e+02,4.8192999e+02
2027641,3.1327000e+03,-4.6917999e+02,3.4485999e+02
2027642,3.1320200e+03,-4.6947998e+02,3.6419000e+02
2027643,3.1312700e+03,-4.6984000e+02,3.8350998e+02
2027644,3.1304500e+03,-4.7025000e+02,4.0282999e+02
2027645,3.1295500e+03,-4.7072998e+02,4.2214999e+02
2027646,3.1283000e+03,-4.7153998e+02,4.4139999e+02
2027647,3.1268098e+03,-4.7250998e+02,4.6059998e+02
2027648,3.1251899e+03,-4.7354999e+02,4.7981000e+02
2027649,3.1964399e+03,-4.1353000e+02,3.7570999e+02
2027650,3.1963699e+03,-4.1329999e+02,3.9172000e+02
2027651,3.1963098e+03,-4.1306998e+02,4.0772998e+02
2027652,3.1962500e+03,-4.1284998e+02,4.2373999e+02
2027653,3.1961899e+03,-4.1263000e+02,4.3975000e+02
2027654,3.1958799e+03,-4.1303000e+02,4.5572998e+02
2027655,3.1954299e+03,-4.1379999e+02,4.7172000e+02
2027656,3.1949800e+03,-4.1456000e+02,4.8770999e+02
2027657,3.1945200e+03,-4.1531998e+02,5.0369000e+02
2027658,3.1835500e+03,-4.2484998e+02,3.6953000e+02
2027659,3.1833799e+03,-4.2470999e+02,3.8613000e+02
2027660,3.1832200e+03,-4.2457999e+02,4.0273999e+02
2027661,3.1830500e+03,-4.2444998e+02,4.1935999e+02
2027662,3.1828899e+03,-4.2431998e+02,4.3597998e+02
2027663,3.1824600e+03,-4.2484998e+02,4.5303000e+02
2027664,3.1819099e+03,-4.2572000e+02,4.7034998e+02
2027665,3.1813499e+03,-4.2659998e+02,4.8766998e+02
2027666,3.1807800e+03,-4.2745999e+02,5.0500998e+02
2027667,3.1706099e+03,-4.3620999e+02,3.6328000e+02
2027668,3.1701699e+03,-4.3622998e+02,3.8073999e+02
2027669,3.1697200e+03,-4.3625000e+02,3.9819998e+02
2027670,3.1692800e+03,-4.3626999e+02,4.1566998e+02
2027671,3.1688398e+03,-4.3628998e+02,4.3313998e+02
2027672,3.1683899e+03,-4.3691998e+02,4.5100998e+02
2027673,3.1679399e+03,-4.3782999e+02,4.6909000e+02
2027674,3.1674900e+03,-4.3873999e+02,4.8717999e+02
2027675,3.1670400e+03,-4.3964999e+02,5.0526999e+02
2027676,3.2034199e+03,-4.1897000e+02,3.7054999e+02
2027677,3.1892900e+03,-4.2944000e+02,3.6376999e+02
2027678,3.1759299e+03,-4.4072000e+02,3.5682999e+02
2027679,3.1634900e+03,-4.5294000e+02,3.4969000e+02
2027680,3.2163899e+03,-4.0884000e+02,3.7648999e+02
2027681,3.2104199e+03,-4.0097000e+02,3.8297000e+02
2027682,3.0077200e+03,-5.5488000e+02,3.0464999e+02
2027683,2.9873999e+03,-5.5353998e+02,3.0448999e+02
2027684,2.9670698e+03,-5.5220001e+02,3.0434000e+02
2027685,2.9467900e+03,-5.5064996e+02,3.0535001e+02
2027686,3.0613599e+03,-5.4708997e+02,3.0734000e+02
2027687,3.0617300e+03,-5.3501996e+02,3.0597000e+02
2027688,3.0434800e+03,-5.4969000e+02,3.0644000e+02
2027689,3.0430798e+03,-5.3720001e+02,3.0507001e+02
2027690,3.0255999e+03,-5.5227997e+02,3.0553998e+02
2027691,3.0242500e+03,-5.3313000e+02,3.0420999e+02
2027692,3.2098000e+03,-4.6384998e+02,5.1142999e+02
2027693,3.2021199e+03,-4.6653998e+02,5.1176999e+02
2027694,3.2202200e+03,-4.7809998e+02,5.1256000e+02
2027695,3.2018298e+03,-4.8853000e+02,5.1187000e+02
2027696,3.1552600e+03,-4.6162000e+02,3.4507001e+02
2027697,3.1470300e+03,-4.7029999e+02,3.4044000e+02
2027698,3.1381499e+03,-4.7814999e+02,3.3362000e+02
2027699,3.1284099e+03,-4.8478000e+02,3.2853998e+02
2027700,3.1771599e+03,-5.1601001e+02,3.5673999e+02
2027701,3.1679700e+03,-5.2276996e+02,3.4934000e+02
2027702,3.1553499e+03,-5.2662000e+02,3.4391000e+02
2027703,3.1392500e+03,-5.1526001e+02,3.3419000e+02
2027704,3.1510698e+03,-5.0928998e+02,3.3982001e+02
2027705,3.1614199e+03,-5.0362000e+02,3.4673999e+02
2027706,3.1711699e+03,-4.9803998e+02,3.5059000e+02
2027707,3.1336199e+03,-5.0000998e+02,3.3182999e+02
2027708,3.1445898e+03,-4.9362000e+02,3.3732999e+02
2027709,3.1539399e+03,-4.8712997e+02,3.4412000e+02
2027710,3.1624900e+03,-4.7972998e+02,3.4866000e+02
2027711,3.1709900e+03,-4.7216998e+02,3.5320999e+02
2027712,3.1153098e+03,-4.9047998e+02,3.2313000e+02
2027713,3.1026799e+03,-4.9720999e+02,3.1791000e+02
2027714,3.0901099e+03,-5.0419998e+02,3.1295999e+02
2027715,3.0755598e+03,-5.0756998e+02,3.0973999e+02
2027716,3.1280500e+03,-5.3395996e+02,3.3042999e+02
2027717,3.1120698e+03,-5.3756000e+02,3.2294000e+02
2027718,3.0956799e+03,-5.4115997e+02,3.1651999e+02
2027719,3.0785200e+03,-5.4413000e+02,3.1192999e+02
2027720,3.0783000e+03,-5.3235999e+02,3.1007001e+02
2027721,3.0948999e+03,-5.2981000e+02,3.1435999e+02
2027722,3.1097400e+03,-5.2625000e+02,3.2029999e+02
2027723,3.1243198e+03,-5.2151996e+02,3.2704999e+02
2027724,3.0772000e+03,-5.2082001e+02,3.1057001e+02
2027725,3.0928098e+03,-5.1852997e+02,3.1444000e+02
2027726,3.1063999e+03,-5.1376996e+02,3.1984000e+02
2027727,3.1198198e+03,-5.0747000e+02,3.2566998e+02
2027728,3.2145698e+03,-4.3792999e+02,3.7617999e+02
2027729,3.2163398e+03,-4.5597000e+02,3.7828000e+02
2027730,3.2106099e+03,-4.5151999e+02,3.7484000e+02
2027731,3.2048499e+03,-4.4706998e+02,3.7144998e+02
2027732,3.2115000e+03,-4.7082999e+02,3.7376999e+02
2027733,3.1960500e+03,-4.8310999e+02,3.6553998e+02
2027734,3.2089800e+03,-4.6210999e+02,3.7366000e+02
2027735,3.2015798e+03,-4.6825998e+02,3.6909000e+02
2027736,3.1922200e+03,-4.6797998e+02,3.6409000e+02
2027737,3.2319099e+03,-4.6528000e+02,3.8228000e+02
2027738,3.2175999e+03,-4.8054999e+02,3.7764999e+02
2027739,3.2027600e+03,-4.9525998e+02,3.6992999e+02
2027740,3.1894500e+03,-4.6278998e+02,3.6285999e+02
2027741,3.1866699e+03,-4.5759998e+02,3.6166000e+02
2027742,3.1905500e+03,-4.5016000e+02,3.6363000e+02
2027743,3.1973599e+03,-4.4797000e+02,3.6726999e+02
2027744,2.9491199e+03,-5.0912997e+02,3.1463000e+02
2027745,2.9296899e+03,-5.0941000e+02,3.1381000e+02
2027746,2.9102600e+03,-5.0967999e+02,3.1297998e+02
2027747,2.8908098e+03,-5.1000000e+02,3.1263998e+02
2027748,2.8713599e+03,-5.1034000e+02,3.1256000e+02
2027749,2.8518398e+03,-5.1066000e+02,3.1250998e+02
2027750,2.8323899e+03,-5.1094998e+02,3.1250998e+02
2027751,2.8129399e+03,-5.1125000e+02,3.1250998e+02
2027752,2.7940200e+03,-5.1153000e+02,3.1250998e+02
2027753,2.9453499e+03,-5.0929999e+02,3.3220999e+02
2027754,2.9267800e+03,-5.0938998e+02,3.2878998e+02
2027755,2.9082000e+03,-5.0951999e+02,3.2538000e+02
2027756,2.8892600e+03,-5.0982999e+02,3.2332001e+02
2027757,2.8701399e+03,-5.1025000e+02,3.2182999e+02
2027758,2.8510598e+03,-5.1059998e+02,3.2038000e+02
2027759,2.8319199e+03,-5.1091000e+02,3.1897000e+02
2027760,2.9415798e+03,-5.0947000e+02,3.4978998e+02
2027761,2.9239099e+03,-5.0941000e+02,3.4367999e+02
2027762,2.9062500e+03,-5.0935999e+02,3.3756000e+02
2027763,2.8877700e+03,-5.0969000e+02,3.3384000e+02
2027764,2.8690000e+03,-5.1016998e+02,3.3091000e+02
2027765,2.8502600e+03,-5.1054999e+02,3.2806000e+02
2027766,2.8314299e+03,-5.1085999e+02,3.2529999e+02
2027767,2.8126099e+03,-5.1116998e+02,3.2253998e+02
2027768,2.7940798e+03,-5.1148999e+02,3.1982001e+02
2027769,2.9378000e+03,-5.0966998e+02,3.6737000e+02
2027770,2.9210999e+03,-5.0942999e+02,3.5845999e+02
2027771,2.9043999e+03,-5.0917999e+02,3.4954999e+02
2027772,2.8863499e+03,-5.0956000e+02,3.4420999e+02
2027773,2.8679500e+03,-5.1009998e+02,3.3978000e+02
2027774,2.8494299e+03,-5.1050000e+02,3.3556000e+02
2027775,2.8309399e+03,-5.1081000e+02,3.3151999e+02
2027776,2.8124399e+03,-5.1112997e+02,3.2748999e+02
2027777,2.7941099e+03,-5.1145999e+02,3.2347998e+02
2027778,2.9828499e+03,-5.0907999e+02,3.2603000e+02
2027779,2.9832600e+03,-5.0876999e+02,3.4229999e+02
2027780,2.9836699e+03,-5.0847000e+02,3.5856998e+02
2027781,2.9840798e+03,-5.0816998e+02,3.7484000e+02
2027782,2.9844900e+03,-5.0787000e+02,3.9110999e+02
2027783,2.9835598e+03,-5.0776999e+02,4.0725000e+02
2027784,2.9824700e+03,-5.0769000e+02,4.2337000e+02
2027785,2.9813899e+03,-5.0759998e+02,4.3948999e+02
2027786,2.9803000e+03,-5.0750000e+02,4.5559998e+02
2027787,2.9678298e+03,-5.0926999e+02,3.3981000e+02
2027788,2.9688799e+03,-5.0900998e+02,3.5285001e+02
2027789,2.9699299e+03,-5.0875000e+02,3.6588998e+02
2027790,2.9709800e+03,-5.0850000e+02,3.7891998e+02
2027791,2.9720300e+03,-5.0823999e+02,3.9195999e+02
2027792,2.9706199e+03,-5.0822998e+02,4.0478998e+02
2027793,2.9690300e+03,-5.0822998e+02,4.2060999e+02
2027794,2.9673599e+03,-5.0822000e+02,4.3042999e+02
2027795,2.9657300e+03,-5.0820999e+02,4.4323999e+02
2027796,2.9528198e+03,-5.0945999e+02,3.5359000e+02
2027797,2.9545200e+03,-5.0925000e+02,3.6335999e+02
2027798,2.9562100e+03,-5.0903998e+02,3.7313000e+02
2027799,2.9579099e+03,-5.0881998e+02,3.8288998e+02
2027800,2.9596099e+03,-5.0860999e+02,3.9266000e+02
2027801,2.9576699e+03,-5.0867999e+02,4.0222000e+02
2027802,2.9555000e+03,-5.0875998e+02,4.1176999e+02
2027803,2.9533298e+03,-5.0884000e+02,4.2131998e+02
2027804,2.9511599e+03,-5.0891000e+02,4.3087000e+02
2027805,2.9401499e+03,-5.0950000e+02,3.7384000e+02
2027806,2.9425100e+03,-5.0932999e+02,3.8029999e+02
2027807,2.9448599e+03,-5.0916000e+02,3.8675998e+02
2027808,2.9472100e+03,-5.0897998e+02,3.9322000e+02
2027809,2.9447000e+03,-5.0912997e+02,3.9953998e+02
2027810,2.9419900e+03,-5.0928000e+02,4.0587000e+02
2027811,2.9392900e+03,-5.0944000e+02,4.1219000e+02
2027812,2.9365798e+03,-5.0959998e+02,4.1850998e+02
2027813,2.9648398e+03,-5.0923999e+02,3.3585999e+02
2027814,2.9721099e+03,-5.0912997e+02,3.2584000e+02
2027815,2.9816199e+03,-5.0897998e+02,3.1303998e+02
2027816,2.9546499e+03,-5.0934998e+02,3.4192999e+02
2027817,2.9593599e+03,-5.0919998e+02,3.2845999e+02
2027818,2.9653699e+03,-5.0906000e+02,3.1384000e+02
2027819,2.9497100e+03,-5.1371997e+02,3.0489999e+02
2027820,2.9303799e+03,-5.1354999e+02,3.0600998e+02
2027821,2.9110400e+03,-5.1338000e+02,3.0510999e+02
2027822,2.8917000e+03,-5.1370996e+02,3.0475000e+02
2027823,2.8723499e+03,-5.1429999e+02,3.0469000e+02
2027824,2.8530598e+03,-5.1476996e+02,3.0469000e+02
2027825,2.8337000e+03,-5.1495996e+02,3.0478998e+02
2027826,2.8143499e+03,-5.1514996e+02,3.0488000e+02
2027827,2.7944700e+03,-5.1534998e+02,3.0497998e+02
2027828,2.9284399e+03,-5.4939996e+02,3.0444998e+02
2027829,2.9100999e+03,-5.4815997e+02,3.0338998e+02
2027830,2.8916599e+03,-5.4748999e+02,3.0400000e+02
2027831,2.8732200e+03,-5.4681000e+02,3.0460001e+02
2027832,2.8547800e+03,-5.4635999e+02,3.0522998e+02
2027833,2.8363298e+03,-5.4650000e+02,3.0589999e+02
2027834,2.8178799e+03,-5.4664996e+02,3.0657999e+02
2027835,2.7994399e+03,-5.4678998e+02,3.0725000e+02
2027836,2.9276499e+03,-5.3194000e+02,3.0428000e+02
2027837,2.9088098e+03,-5.3171997e+02,3.0285999e+02
2027838,2.8906699e+03,-5.3142999e+02,3.0317999e+02
2027839,2.8725300e+03,-5.3117999e+02,3.0348999e+02
2027840,2.8543799e+03,-5.3100000e+02,3.0376999e+02
2027841,2.8359299e+03,-5.3091998e+02,3.0401999e+02
2027842,2.8174800e+03,-5.3083997e+02,3.0425000e+02
2027843,2.7988398e+03,-5.3076001e+02,3.0447000e+02
2027844,2.9861199e+03,-5.1572998e+02,3.0441998e+02
2027845,2.9679099e+03,-5.1471997e+02,3.0466000e+02
2027846,2.9754800e+03,-5.0757999e+02,4.7062000e+02
2027847,2.9560798e+03,-5.0837997e+02,4.7326999e+02
2027848,2.9366899e+03,-5.0916000e+02,4.7591998e+02
2027849,2.9158799e+03,-5.0992999e+02,4.7678998e+02
2027850,2.8976799e+03,-5.1045999e+02,4.7781000e+02
2027851,2.8780999e+03,-5.1100000e+02,4.7738998e+02
2027852,2.8585500e+03,-5.1170999e+02,4.7791000e+02
2027853,2.8390500e+03,-5.1260999e+02,4.7947000e+02
2027854,2.8195400e+03,-5.1351001e+02,4.8103000e+02
2027855,2.8000300e+03,-5.1439996e+02,4.8259000e+02
2027856,2.9608599e+03,-5.0817999e+02,4.5934000e+02
2027857,2.9414299e+03,-5.0885999e+02,4.6307999e+02
2027858,2.9233899e+03,-5.0947998e+02,4.6654999e+02
2027859,2.9076799e+03,-5.0998999e+02,4.6822998e+02
2027860,2.8894399e+03,-5.1056998e+02,4.6901999e+02
2027861,2.8725400e+03,-5.1110999e+02,4.6975000e+02
2027862,2.8537900e+03,-5.1182999e+02,4.7175998e+02
2027863,2.8355000e+03,-5.1258997e+02,4.7417999e+02
2027864,2.9473899e+03,-5.0869000e+02,4.4825000e+02
2027865,2.9290598e+03,-5.0916000e+02,4.5326999e+02
2027866,2.9130999e+03,-5.0956998e+02,4.5750000e+02
2027867,2.8987200e+03,-5.1009998e+02,4.5913998e+02
2027868,2.8817700e+03,-5.1072000e+02,4.6107999e+02
2027869,2.8673699e+03,-5.1125000e+02,4.6272000e+02
2027870,2.8489600e+03,-5.1191998e+02,4.6604999e+02
2027871,2.8319199e+03,-5.1254999e+02,4.6916998e+02
2027872,2.8148799e+03,-5.1316998e+02,4.7228998e+02
2027873,2.7978499e+03,-5.1377997e+02,4.7541000e+02
2027874,2.9350698e+03,-5.0909998e+02,4.3734998e+02
2027875,2.9189900e+03,-5.0928000e+02,4.4382999e+02
2027876,2.9048398e+03,-5.0963998e+02,4.4817999e+02
2027877,2.8903599e+03,-5.1023999e+02,4.5095999e+02
2027878,2.8746599e+03,-5.1091000e+02,4.5397998e+02
2027879,2.8606799e+03,-5.1144000e+02,4.5688998e+02
2027880,2.8440698e+03,-5.1197000e+02,4.6076999e+02
2027881,2.8282900e+03,-5.1247998e+02,4.6445999e+02
2027882,2.9238999e+03,-5.0941000e+02,4.2663000e+02
2027883,2.9112100e+03,-5.0922998e+02,4.3475998e+02
2027884,2.8971099e+03,-5.0973999e+02,4.3966998e+02
2027885,2.8826099e+03,-5.1042999e+02,4.4369998e+02
2027886,2.8681199e+03,-5.1112997e+02,4.4772998e+02
2027887,2.8535999e+03,-5.1159000e+02,4.5182999e+02
2027888,2.8391099e+03,-5.1198999e+02,4.5592999e+02
2027889,2.8246299e+03,-5.1239001e+02,4.6003000e+02
2027890,2.8101399e+03,-5.1277997e+02,4.6413998e+02
2027891,2.7956599e+03,-5.1316998e+02,4.6823999e+02
2027892,3.2093098e+03,-4.0219000e+02,5.0359998e+02
2027893,3.2101399e+03,-4.0112000e+02,4.8917999e+02
2027894,3.2107500e+03,-4.0022998e+02,4.7451999e+02
2027895,3.2111599e+03,-3.9948999e+02,4.5841998e+02
2027896,3.2113899e+03,-3.9917999e+02,4.4332999e+02
2027897,3.2114900e+03,-3.9932999e+02,4.2822998e+02
2027898,3.2109500e+03,-4.0013998e+02,4.0560001e+02
2027899,2.9350200e+03,-5.2031000e+02,3.9356000e+02
2027900,2.9322600e+03,-5.2078998e+02,3.8563000e+02
2027901,2.9294900e+03,-5.2127997e+02,3.7769998e+02
2027902,2.9127800e+03,-5.2197998e+02,3.7016998e+02
2027903,2.8959399e+03,-5.2248999e+02,3.6294998e+02
2027904,2.8787400e+03,-5.2245001e+02,3.5659000e+02
2027905,2.8615400e+03,-5.2238000e+02,3.5020999e+02
2027906,2.8446799e+03,-5.1962000e+02,3.4353998e+02
2027907,2.8278198e+03,-5.1688000e+02,3.3685999e+02
2027908,2.8109600e+03,-5.1415997e+02,3.3017999e+02
2027909,2.9271099e+03,-5.2183997e+02,4.1059000e+02
2027910,2.9310698e+03,-5.2107001e+02,4.0206998e+02
2027911,2.9143198e+03,-5.2196997e+02,4.1722998e+02
2027912,2.9013098e+03,-5.2203998e+02,4.2332999e+02
2027913,2.8878499e+03,-5.2200000e+02,4.2848999e+02
2027914,2.8743899e+03,-5.2197998e+02,4.3366000e+02
2027915,2.8610100e+03,-5.2148999e+02,4.3900000e+02
2027916,2.8479399e+03,-5.1983997e+02,4.4484998e+02
2027917,2.8348699e+03,-5.1819000e+02,4.5070999e+02
2027918,2.8218000e+03,-5.1651996e+02,4.5654999e+02
2027919,3.1005500e+03,-4.9120999e+02,4.9714999e+02
2027920,3.1048899e+03,-5.0629999e+02,4.9822000e+02
2027921,3.1092200e+03,-5.2138000e+02,4.9928998e+02
2027922,3.1138999e+03,-5.3653998e+02,4.9939999e+02
2027923,3.0873098e+03,-4.9617999e+02,4.9291998e+02
2027924,3.0916499e+03,-5.1125998e+02,4.9397998e+02
2027925,3.0959800e+03,-5.2634998e+02,4.9504999e+02
2027926,3.1006599e+03,-5.4150000e+02,4.9416998e+02
2027927,3.0733298e+03,-5.0051999e+02,4.8917999e+02
2027928,3.0776599e+03,-5.1560999e+02,4.9023999e+02
2027929,3.0820000e+03,-5.3069000e+02,4.9131998e+02
2027930,3.0866699e+03,-5.4584998e+02,4.9042999e+02
2027931,3.0586399e+03,-5.0422000e+02,4.8597998e+02
2027932,3.0629700e+03,-5.1931000e+02,4.8704999e+02
2027933,3.0673098e+03,-5.3439001e+02,4.8810999e+02
2027934,3.0719800e+03,-5.4954999e+02,4.8722998e+02
